user_id,gender,age_range,year,month,day,had_drinks,number_of_drinks
1894,female,60,2015,4,1,No,0
564,female,30,2015,4,1,No,0
499,female,30,2015,4,1,No,0
1101,female,70,2015,4,1,No,0
2143,female,30,2015,4,1,No,0
2141,male,30,2015,4,1,Yes,2
1213,female,70,2015,4,1,No,0
1628,male,50,2015,4,1,No,0
1428,female,21,2015,4,1,No,0
1500,female,50,2015,4,1,No,0
1341,male,30,2015,4,1,Yes,4
1531,male,30,2015,4,1,No,0
1048,female,70,2015,4,1,No,0
2140,male,30,2015,4,1,No,0
1880,male,21,2015,4,1,No,0
2105,female,40,2015,4,1,No,0
759,female,21,2015,4,1,No,0
2119,female,40,2015,4,1,Yes,2
557,female,30,2015,4,1,No,0
1655,female,30,2015,4,1,Yes,1
877,female,30,2015,4,1,Yes,2
2131,female,30,2015,4,1,No,0
1527,female,30,2015,4,1,Yes,1
2172,male,40,2015,4,1,No,0
1388,female,30,2015,4,1,No,0
1285,male,30,2015,4,1,No,0
1287,male,30,2015,4,1,No,0
1000,female,30,2015,4,1,No,0
640,female,30,2015,4,1,No,0
1192,female,60,2015,4,1,No,0
1106,female,30,2015,4,1,No,0
2252,female,30,2015,4,1,No,0
479,female,40,2015,4,1,No,0
2031,female,30,2015,4,1,No,0
1955,female,30,2015,4,1,No,0
2267,female,30,2015,4,1,No,0
705,female,30,2015,4,1,No,0
2217,male,30,2015,4,1,No,0
2217,male,30,2015,4,1,No,0
487,male,30,2015,4,1,Yes,3
1809,female,40,2015,4,1,No,0
2283,female,30,2015,4,1,Yes,1
907,female,70,2015,4,1,No,0
2215,female,50,2015,4,1,No,0
1331,female,30,2015,4,1,No,0
2287,male,99,2015,4,1,Yes,5
2287,male,99,2015,4,1,Yes,5
2231,female,30,2015,4,1,No,0
1359,female,30,2015,4,1,No,0
2222,female,40,2015,4,1,No,0
1339,female,21,2015,4,1,No,0
1317,female,30,2015,4,1,No,0
2254,female,60,2015,4,1,No,0
867,male,70,2015,4,1,No,0
2256,female,30,2015,4,1,No,0
2297,male,30,2015,4,1,No,0
2268,female,30,2015,4,1,Yes,3
2209,female,30,2015,4,1,No,0
1105,female,30,2015,4,1,No,0
801,female,60,2015,4,1,No,0
2317,male,21,2015,4,1,No,0
1291,female,30,2015,4,1,No,0
1061,female,21,2015,4,1,No,0
859,female,40,2015,4,1,No,0
1043,male,70,2015,4,1,No,0
632,female,30,2015,4,1,Yes,2
633,male,30,2015,4,1,No,0
756,female,30,2015,4,1,No,0
2324,male,40,2015,4,1,Yes,3
2294,male,50,2015,4,1,No,0
2382,male,30,2015,4,1,No,0
651,male,21,2015,4,1,No,0
2276,male,99,2015,4,1,No,0
2274,female,40,2015,4,1,No,0
720,female,30,2015,4,1,Yes,3
1276,female,30,2015,4,1,Yes,2
1918,female,21,2015,4,1,No,0
2229,female,30,2015,4,1,No,0
1872,female,30,2015,4,1,No,0
2292,female,30,2015,4,1,Yes,1
930,female,50,2015,4,1,No,0
508,female,30,2015,4,1,No,0
2336,male,40,2015,4,1,No,0
1122,female,21,2015,4,1,No,0
1108,female,40,2015,4,1,Yes,2
883,female,21,2015,4,1,No,0
1939,female,70,2015,4,1,No,0
622,female,30,2015,4,1,Yes,4
819,male,30,2015,4,1,Yes,4
2244,female,30,2015,4,1,No,0
2417,female,30,2015,4,1,No,0
1170,female,21,2015,4,1,No,0
2367,male,21,2015,4,1,No,0
2374,female,21,2015,4,1,No,0
2389,male,30,2015,4,1,No,0
2363,female,21,2015,4,1,No,0
2433,female,30,2015,4,1,No,0
1882,female,21,2015,4,1,No,0
2435,female,30,2015,4,1,No,0
2339,female,30,2015,4,1,Yes,2
608,female,30,2015,4,1,No,0
476,female,21,2015,4,1,No,0
1708,male,30,2015,4,1,No,0
1559,male,50,2015,4,1,No,0
1551,female,60,2015,4,1,No,0
2425,female,30,2015,4,1,No,0
2443,female,30,2015,4,1,No,0
2476,female,30,2015,4,1,No,0
2464,female,21,2015,4,1,Yes,1
559,female,30,2015,4,1,No,0
2481,female,50,2015,4,1,No,0
1615,female,60,2015,4,1,No,0
2458,female,30,2015,4,1,No,0
2480,female,30,2015,4,1,Yes,5
611,female,60,2015,4,1,No,0
1915,female,30,2015,4,1,No,0
1594,female,60,2015,4,1,No,0
2393,female,30,2015,4,1,No,0
2477,female,30,2015,4,1,No,0
1255,female,30,2015,4,1,No,0
1725,female,70,2015,4,1,No,0
1153,female,30,2015,4,1,No,0
618,female,30,2015,4,1,No,0
2501,female,30,2015,4,1,No,0
2489,female,40,2015,4,1,No,0
949,female,50,2015,4,1,No,0
2228,male,40,2015,4,1,No,0
2418,male,60,2015,4,1,Yes,2
1075,male,30,2015,4,1,No,0
1969,female,30,2015,4,1,No,0
729,male,30,2015,4,1,No,0
1549,female,30,2015,4,1,No,0
2518,female,30,2015,4,1,No,0
2419,female,30,2015,4,1,No,0
1623,female,70,2015,4,1,No,0
823,male,70,2015,4,1,No,0
2533,male,21,2015,4,1,No,0
2423,female,21,2015,4,1,No,0
1959,male,30,2015,4,1,No,0
2521,female,30,2015,4,1,No,0
1381,female,30,2015,4,1,No,0
327,female,30,2015,4,1,No,0
2544,female,40,2015,4,1,No,0
2542,female,30,2015,4,1,No,0
1545,female,30,2015,4,1,No,0
1466,female,21,2015,4,1,No,0
1499,female,21,2015,4,1,No,0
2490,female,70,2015,4,1,No,0
1523,male,60,2015,4,1,No,0
2344,male,40,2015,4,1,No,0
646,male,70,2015,4,1,No,0
2541,female,30,2015,4,1,No,0
1130,female,30,2015,4,1,No,0
2546,female,30,2015,4,1,No,0
2532,male,30,2015,4,1,Yes,1
845,female,50,2015,4,1,No,0
2563,male,50,2015,4,1,No,0
1148,female,30,2015,4,1,No,0
2566,female,30,2015,4,1,No,0
2510,female,40,2015,4,1,Yes,1
1630,female,30,2015,4,1,No,0
2582,female,30,2015,4,1,No,0
1807,female,30,2015,4,1,No,0
2248,female,40,2015,4,1,Yes,2
1463,male,70,2015,4,1,No,0
2571,female,21,2015,4,1,No,0
1548,male,70,2015,4,1,Yes,1
2594,female,21,2015,4,1,No,0
1296,male,30,2015,4,1,No,0
1769,female,40,2015,4,1,No,0
2186,female,40,2015,4,1,No,0
1671,female,21,2015,4,1,No,0
1464,female,60,2015,4,1,No,0
2556,female,30,2015,4,1,Yes,1
2569,female,40,2015,4,1,No,0
2436,female,30,2015,4,1,No,0
2623,female,40,2015,4,1,No,0
2639,male,60,2015,4,1,No,0
2603,male,30,2015,4,1,No,0
2613,male,30,2015,4,1,No,0
1543,female,70,2015,4,1,No,0
2651,female,21,2015,4,1,No,0
2624,female,30,2015,4,1,Yes,2
2633,female,30,2015,4,1,No,0
1895,female,30,2015,4,1,No,0
2552,female,40,2015,4,1,No,0
1722,female,30,2015,4,1,No,0
2621,male,50,2015,4,1,No,0
2654,female,30,2015,4,1,No,0
2670,female,40,2015,4,1,No,0
1761,male,60,2015,4,1,No,0
2659,female,30,2015,4,1,No,0
2677,female,99,2015,4,1,No,0
2667,female,30,2015,4,1,No,0
2664,female,50,2015,4,1,No,0
1492,male,70,2015,4,1,No,0
1558,female,30,2015,4,1,No,0
2668,female,30,2015,4,1,No,0
1974,male,50,2015,4,1,Yes,1
1567,female,30,2015,4,1,No,0
1590,female,30,2015,4,1,No,0
2104,male,40,2015,4,1,No,0
961,female,30,2015,4,1,No,0
2685,male,21,2015,4,1,No,0
2463,male,50,2015,4,1,No,0
2647,male,30,2015,4,1,No,0
2474,female,21,2015,4,1,No,0
2671,female,40,2015,4,1,No,0
1679,male,30,2015,4,1,No,0
2537,male,50,2015,4,1,No,0
1414,female,70,2015,4,1,No,0
2666,female,40,2015,4,1,No,0
2696,female,30,2015,4,1,No,0
1991,male,30,2015,4,1,No,0
1832,female,60,2015,4,1,No,0
2648,female,50,2015,4,1,No,0
2700,female,40,2015,4,1,No,0
1786,female,50,2015,4,1,No,0
665,female,40,2015,4,1,No,0
2159,male,30,2015,4,1,No,0
2738,male,21,2015,4,1,No,0
127,female,30,2015,4,1,No,0
2739,female,21,2015,4,1,No,0
2305,female,30,2015,4,1,No,0
2720,female,30,2015,4,1,No,0
1730,female,40,2015,4,1,No,0
2713,female,40,2015,4,1,No,0
2711,female,30,2015,4,1,No,0
2387,female,70,2015,4,1,No,0
886,female,30,2015,4,1,No,0
2016,female,30,2015,4,1,No,0
2669,male,30,2015,4,1,Yes,1
1721,female,40,2015,4,1,Yes,4
2735,female,30,2015,4,1,No,0
1840,female,99,2015,4,1,No,0
2734,male,30,2015,4,1,No,0
4,male,40,2015,4,1,No,0
2762,female,40,2015,4,1,No,0
1181,female,30,2015,4,1,No,0
2366,female,21,2015,4,1,No,0
2764,female,30,2015,4,1,No,0
2761,male,40,2015,4,1,No,0
2775,female,40,2015,4,1,No,0
2047,female,30,2015,4,1,No,0
2797,female,50,2015,4,1,No,0
2066,female,50,2015,4,1,Yes,1
2596,female,40,2015,4,1,No,0
2805,male,50,2015,4,1,No,0
1876,male,30,2015,4,1,No,0
2836,female,30,2015,4,1,No,0
2301,male,40,2015,4,2,No,0
2849,female,60,2015,4,2,No,0
2871,female,50,2015,4,2,No,0
2393,female,30,2015,4,2,No,0
2890,female,60,2015,4,2,No,0
1251,male,60,2015,4,2,No,0
854,female,60,2015,4,2,No,0
2110,female,70,2015,4,2,Yes,3
2633,female,30,2015,4,2,No,0
2105,female,40,2015,4,2,No,0
2268,female,30,2015,4,2,Yes,2
1454,female,60,2015,4,2,No,0
786,male,70,2015,4,2,No,0
1472,female,60,2015,4,2,No,0
2274,female,40,2015,4,2,No,0
2141,male,30,2015,4,2,Yes,1
1530,female,70,2015,4,2,No,0
2592,female,50,2015,4,2,No,0
2923,male,60,2015,4,2,No,0
1296,male,30,2015,4,2,No,0
2267,female,30,2015,4,2,No,0
2933,male,30,2015,4,2,No,0
2880,male,50,2015,4,2,Yes,3
2119,female,40,2015,4,2,No,0
1713,male,99,2015,4,2,No,0
2436,female,30,2015,4,2,No,0
478,male,40,2015,4,2,No,0
1628,male,50,2015,4,2,No,0
1193,female,30,2015,4,2,Yes,3
2965,female,99,2015,4,2,No,1
2965,female,99,2015,4,2,Yes,1
2894,female,70,2015,4,2,No,0
705,female,30,2015,4,2,Yes,2
2297,male,30,2015,4,2,No,0
2394,female,30,2015,4,2,No,0
2929,female,40,2015,4,2,Yes,1
2930,male,50,2015,4,2,Yes,1
2931,female,50,2015,4,2,No,0
2904,female,60,2015,4,2,No,0
2350,female,30,2015,4,2,No,0
2283,female,30,2015,4,2,Yes,2
2055,female,30,2015,4,2,No,0
2914,female,70,2015,4,2,No,0
2905,male,30,2015,4,2,No,0
2596,female,40,2015,4,2,Yes,2
564,female,30,2015,4,2,No,0
2940,female,40,2015,4,2,Yes,6
1285,male,30,2015,4,2,Yes,1
2209,female,30,2015,4,2,Yes,5
2510,female,40,2015,4,2,No,0
3012,female,30,2015,4,2,Yes,1
3005,female,70,2015,4,2,Yes,2
2962,male,30,2015,4,2,No,0
1671,female,21,2015,4,2,No,0
3015,male,50,2015,4,2,No,0
2229,female,30,2015,4,2,No,0
2443,female,30,2015,4,2,No,0
2477,female,30,2015,4,2,Yes,1
2501,female,30,2015,4,2,No,0
1101,female,70,2015,4,2,No,0
2948,female,50,2015,4,2,Yes,1
2389,male,30,2015,4,2,No,0
3043,female,40,2015,4,2,No,0
3004,female,60,2015,4,2,No,0
2624,female,30,2015,4,2,Yes,1
2546,female,30,2015,4,2,No,0
3046,male,30,2015,4,2,No,0
2916,female,50,2015,4,2,No,0
1725,female,70,2015,4,2,No,0
775,female,30,2015,4,2,No,0
2541,female,30,2015,4,2,No,0
3055,female,30,2015,4,2,Yes,1
3067,male,30,2015,4,2,No,0
3011,female,50,2015,4,2,No,0
801,female,60,2015,4,2,No,0
1317,female,30,2015,4,2,No,0
3038,female,30,2015,4,2,No,0
1894,female,60,2015,4,2,No,0
1615,female,60,2015,4,2,No,0
2031,female,30,2015,4,2,Yes,1
16,male,40,2015,4,2,No,0
2950,male,70,2015,4,2,No,0
1311,male,21,2015,4,2,Yes,1
2463,male,50,2015,4,2,No,0
2744,male,99,2015,4,2,No,0
2294,male,50,2015,4,2,No,0
819,male,30,2015,4,2,No,0
608,female,30,2015,4,2,No,0
2836,female,30,2015,4,2,No,0
3087,male,50,2015,4,2,No,0
4,male,40,2015,4,2,Yes,1
31,female,40,2015,4,2,No,0
1991,male,30,2015,4,2,No,0
3043,female,40,2015,4,2,No,0
2797,female,50,2015,4,2,No,0
1105,female,30,2015,4,2,No,0
1834,female,60,2015,4,2,Yes,1
1834,female,60,2015,4,2,Yes,1
632,female,30,2015,4,2,Yes,4
759,female,21,2015,4,2,No,0
2143,female,30,2015,4,2,No,0
1876,male,30,2015,4,2,No,0
1939,female,70,2015,4,2,No,0
3065,male,30,2015,4,2,No,0
2186,female,40,2015,4,2,No,0
3124,male,70,2015,4,2,Yes,2
651,male,21,2015,4,2,No,0
3126,female,60,2015,4,2,No,0
2433,female,30,2015,4,2,No,0
542,female,30,2015,4,2,No,0
3104,male,30,2015,4,2,No,0
1623,female,70,2015,4,2,No,0
2423,female,21,2015,4,2,No,0
1548,male,70,2015,4,2,Yes,1
2700,female,40,2015,4,2,No,0
916,female,30,2015,4,2,No,0
1527,female,30,2015,4,2,Yes,1
3102,male,70,2015,4,2,No,0
3133,male,50,2015,4,2,No,0
2852,male,30,2015,4,2,No,0
2968,female,30,2015,4,2,No,0
930,female,50,2015,4,2,No,0
1341,male,30,2015,4,2,Yes,8
859,female,40,2015,4,2,No,0
1655,female,30,2015,4,2,Yes,1
1192,female,60,2015,4,2,No,0
1957,female,70,2015,4,2,No,0
1616,female,40,2015,4,2,No,0
3178,female,70,2015,4,2,No,0
479,female,40,2015,4,2,No,0
3030,female,30,2015,4,2,No,0
187,female,30,2015,4,2,Yes,2
622,female,30,2015,4,2,Yes,4
638,female,30,2015,4,2,No,0
3165,female,30,2015,4,2,No,0
2631,male,40,2015,4,2,Yes,2
1730,female,40,2015,4,2,No,0
3045,female,30,2015,4,2,No,0
3233,male,50,2015,4,2,Yes,2
3199,female,30,2015,4,2,No,0
1721,female,40,2015,4,2,Yes,5
1594,female,60,2015,4,2,No,0
1838,female,21,2015,4,2,No,0
2696,female,30,2015,4,2,Yes,4
3107,female,50,2015,4,2,No,0
2944,female,50,2015,4,2,No,0
2763,male,40,2015,4,2,No,0
2903,female,50,2015,4,2,No,0
3275,female,30,2015,4,2,No,0
2521,female,30,2015,4,2,Yes,3
3254,female,70,2015,4,2,No,0
1558,female,30,2015,4,2,No,0
3255,female,30,2015,4,2,No,0
1331,female,30,2015,4,2,No,0
3264,female,30,2015,4,2,No,0
3163,male,60,2015,4,2,Yes,1
2844,female,60,2015,4,2,No,0
3296,male,99,2015,4,2,No,0
3278,female,30,2015,4,2,No,0
3302,male,40,2015,4,2,Yes,3
3299,male,30,2015,4,2,Yes,2
2367,male,21,2015,4,2,No,0
3220,male,30,2015,4,2,No,0
1492,male,70,2015,4,2,No,0
883,female,21,2015,4,2,No,0
1464,female,60,2015,4,2,No,0
3298,male,40,2015,4,2,Yes,1
3118,female,30,2015,4,2,Yes,1
1543,female,70,2015,4,2,No,0
3290,female,50,2015,4,2,No,0
2537,male,50,2015,4,2,No,0
200,male,30,2015,4,2,No,0
1061,female,21,2015,4,2,No,0
961,female,30,2015,4,2,No,0
3185,male,60,2015,4,2,No,0
3175,female,40,2015,4,2,No,0
3310,male,70,2015,4,2,No,0
3316,male,40,2015,4,2,No,0
2761,male,40,2015,4,2,No,0
2708,female,30,2015,4,2,No,0
2708,female,30,2015,4,2,No,0
3313,female,30,2015,4,2,No,0
1060,female,99,2015,4,2,No,0
3315,male,40,2015,4,2,Yes,2
1291,female,30,2015,4,2,No,0
2775,female,40,2015,4,2,No,0
3294,male,21,2015,4,2,No,0
3326,female,40,2015,4,2,No,0
3318,female,30,2015,4,2,No,0
3112,female,40,2015,4,2,No,0
3322,male,50,2015,4,2,No,0
1155,male,30,2015,4,2,No,0
327,female,30,2015,4,2,No,0
1832,female,60,2015,4,2,No,0
2512,male,30,2015,4,2,No,0
3336,female,30,2015,4,2,No,0
3103,female,40,2015,4,2,No,0
1893,female,30,2015,4,2,No,0
3335,male,40,2015,4,2,Yes,1
2719,female,60,2015,4,2,No,0
3350,female,30,2015,4,2,No,0
2217,male,30,2015,4,2,No,0
3052,male,40,2015,4,2,Yes,1
1708,male,30,2015,4,2,No,0
3343,male,30,2015,4,2,No,0
3354,female,60,2015,4,2,No,0
2115,male,30,2015,4,2,Yes,2
2862,female,40,2015,4,2,No,0
3363,male,40,2015,4,2,No,0
1722,female,30,2015,4,2,No,0
1171,female,21,2015,4,2,Yes,1
1840,female,99,2015,4,2,No,0
2287,male,99,2015,4,2,Yes,2
3353,female,30,2015,4,2,No,0
2621,male,50,2015,4,2,No,0
2677,female,99,2015,4,2,No,0
3245,female,40,2015,4,2,No,0
3366,male,30,2015,4,2,No,0
127,female,30,2015,4,2,No,0
1463,male,70,2015,4,2,No,0
3377,female,21,2015,4,2,No,0
3382,female,30,2015,4,2,No,0
3384,female,30,2015,4,2,No,0
3368,female,40,2015,4,2,No,0
1242,female,30,2015,4,2,Yes,2
3357,male,30,2015,4,2,No,0
3391,male,40,2015,4,2,No,0
3237,female,40,2015,4,2,No,0
3390,male,50,2015,4,2,No,0
3392,male,60,2015,4,2,Yes,3
2670,female,40,2015,4,2,No,0
1918,female,21,2015,4,2,No,0
1786,female,50,2015,4,2,No,0
720,female,30,2015,4,2,No,0
3396,female,30,2015,4,2,No,0
3400,female,30,2015,4,3,No,0
3390,male,50,2015,4,3,No,0
2821,male,40,2015,4,3,No,0
2849,female,60,2015,4,3,No,0
3343,male,30,2015,4,3,Yes,1
2844,female,60,2015,4,3,No,0
1454,female,60,2015,4,3,No,0
3409,female,70,2015,4,3,No,0
2510,female,40,2015,4,3,No,0
1713,male,99,2015,4,3,Yes,1
2965,female,99,2015,4,3,No,0
2965,female,99,2015,4,3,No,0
3313,female,30,2015,4,3,No,0
1472,female,60,2015,4,3,No,0
3368,female,40,2015,4,3,No,0
1628,male,50,2015,4,3,No,0
786,male,70,2015,4,3,Yes,1
790,female,70,2015,4,3,No,0
2931,female,50,2015,4,3,No,0
2916,female,50,2015,4,3,No,0
2055,female,30,2015,4,3,Yes,0
2055,female,30,2015,4,3,No,0
2894,female,70,2015,4,3,No,0
2393,female,30,2015,4,3,No,0
759,female,21,2015,4,3,Yes,2
1838,female,21,2015,4,3,No,0
2477,female,30,2015,4,3,No,0
1285,male,30,2015,4,3,Yes,2
3443,male,60,2015,4,3,No,0
2596,female,40,2015,4,3,Yes,1
1317,female,30,2015,4,3,No,0
2781,female,99,2015,4,3,No,0
3435,female,30,2015,4,3,Yes,2
801,female,60,2015,4,3,Yes,1
2744,male,99,2015,4,3,No,0
2283,female,30,2015,4,3,Yes,2
2501,female,30,2015,4,3,No,0
302,male,40,2015,4,3,Yes,1
3478,female,30,2015,4,3,Yes,2
3525,female,40,2015,4,3,No,0
1296,male,30,2015,4,3,No,0
3175,female,40,2015,4,3,No,0
2536,female,30,2015,4,3,No,0
46,female,50,2015,4,3,Yes,1
2537,male,50,2015,4,3,Yes,1
3027,female,30,2015,4,3,No,0
1720,female,21,2015,4,3,No,0
3532,male,50,2015,4,3,Yes,1
1101,female,70,2015,4,3,No,0
1258,male,30,2015,4,3,No,0
3649,female,30,2015,4,3,No,0
3659,female,30,2015,4,3,No,0
3466,female,50,2015,4,3,No,0
471,female,30,2015,4,3,No,0
1991,male,30,2015,4,3,No,0
1548,male,70,2015,4,3,No,0
2287,male,99,2015,4,3,Yes,4
3644,male,60,2015,4,3,No,0
1291,female,30,2015,4,3,Yes,1
3538,female,50,2015,4,3,Yes,1
3658,male,30,2015,4,3,Yes,2
327,female,30,2015,4,3,No,0
608,female,30,2015,4,3,No,0
3178,female,70,2015,4,3,No,0
3606,female,50,2015,4,3,No,0
1311,male,21,2015,4,3,Yes,5
3705,male,40,2015,4,3,No,0
3574,female,21,2015,4,3,Yes,6
3673,female,60,2015,4,3,No,0
3647,female,70,2015,4,3,No,0
720,female,30,2015,4,3,No,0
3691,female,30,2015,4,3,No,0
2423,female,21,2015,4,3,No,0
3709,male,70,2015,4,3,Yes,2
3278,female,30,2015,4,3,Yes,3
3760,female,40,2015,4,3,Yes,2
3743,male,21,2015,4,3,No,0
2186,female,40,2015,4,3,No,0
3737,female,21,2015,4,3,Yes,2
3770,male,21,2015,4,3,Yes,6
3680,female,40,2015,4,3,No,0
3752,female,40,2015,4,3,No,0
3654,male,30,2015,4,3,No,0
3750,female,50,2015,4,3,No,0
3757,female,30,2015,4,3,Yes,2
852,female,30,2015,4,3,No,0
3759,female,30,2015,4,3,Yes,7
2978,female,50,2015,4,3,Yes,1
1725,female,70,2015,4,3,No,0
651,male,21,2015,4,3,Yes,10
3746,female,30,2015,4,3,Yes,1
3409,female,70,2015,4,3,No,0
2436,female,30,2015,4,3,Yes,1
3772,female,50,2015,4,3,No,0
3772,female,50,2015,4,3,No,0
509,female,30,2015,4,3,No,0
3421,female,30,2015,4,3,No,0
1722,female,30,2015,4,3,No,0
3103,female,40,2015,4,3,No,0
2696,female,30,2015,4,3,No,0
3830,female,60,2015,4,3,Yes,1
3829,female,50,2015,4,3,No,0
3818,female,40,2015,4,3,Yes,2
1155,male,30,2015,4,3,Yes,1
3711,female,99,2015,4,3,No,0
1331,female,30,2015,4,3,No,0
3807,male,30,2015,4,3,Yes,1
2229,female,30,2015,4,3,No,0
1614,male,21,2015,4,3,No,0
3046,male,30,2015,4,3,No,0
1840,female,99,2015,4,3,No,0
2670,female,40,2015,4,3,No,0
3377,female,21,2015,4,3,No,0
1060,female,99,2015,4,3,No,0
2463,male,50,2015,4,3,No,0
2775,female,40,2015,4,3,Yes,2
2616,male,30,2015,4,3,No,0
3851,male,99,2015,4,3,No,0
3526,female,30,2015,4,3,No,0
3882,female,30,2015,4,3,No,0
3052,male,40,2015,4,3,Yes,1
3845,female,50,2015,4,3,No,0
3038,female,30,2015,4,3,No,0
3866,female,50,2015,4,3,No,0
1492,male,70,2015,4,3,No,0
3275,female,30,2015,4,3,No,0
3336,female,30,2015,4,3,No,0
3876,male,30,2015,4,3,No,0
3874,female,40,2015,4,3,No,0
3906,male,30,2015,4,3,No,0
3915,male,30,2015,4,3,No,0
3895,male,30,2015,4,3,No,0
3617,female,30,2015,4,3,No,0
3724,male,30,2015,4,3,Yes,3
3768,male,40,2015,4,3,No,0
2521,female,30,2015,4,3,No,0
3886,male,60,2015,4,3,No,0
127,female,30,2015,4,3,No,0
2677,female,99,2015,4,3,No,0
4,male,40,2015,4,3,No,0
1786,female,50,2015,4,3,No,0
1655,female,30,2015,4,3,Yes,1
3926,female,50,2015,4,3,No,0
3450,female,50,2015,4,3,Yes,1
1671,female,21,2015,4,3,No,0
3384,female,30,2015,4,3,Yes,5
3917,female,99,2015,4,3,No,0
1527,female,30,2015,4,3,Yes,2
3776,female,60,2015,4,3,Yes,6
3964,female,30,2015,4,3,No,0
3947,female,40,2015,4,3,No,0
2797,female,50,2015,4,3,No,0
3943,female,30,2015,4,3,No,0
3245,female,40,2015,4,3,No,0
3276,female,40,2015,4,3,No,0
3784,female,60,2015,4,3,No,0
3984,female,40,2015,4,3,No,0
2541,female,30,2015,4,3,No,0
3944,female,30,2015,4,3,Yes,1
3949,male,30,2015,4,3,No,0
3987,male,40,2015,4,3,No,0
2805,male,50,2015,4,4,No,0
3992,female,40,2015,4,4,No,0
2844,female,60,2015,4,4,No,0
3390,male,50,2015,4,4,No,0
2283,female,30,2015,4,4,Yes,9
4009,male,40,2015,4,4,No,0
1870,male,40,2015,4,4,No,0
3665,female,60,2015,4,4,Yes,1
608,female,30,2015,4,4,No,0
2931,female,50,2015,4,4,No,0
2744,male,99,2015,4,4,Yes,1
2894,female,70,2015,4,4,No,0
3027,female,30,2015,4,4,No,0
3915,male,30,2015,4,4,No,0
3368,female,40,2015,4,4,No,0
1713,male,99,2015,4,4,No,0
2965,female,99,2015,4,4,No,0
1472,female,60,2015,4,4,No,0
1838,female,21,2015,4,4,No,0
2668,female,30,2015,4,4,No,0
3752,female,40,2015,4,4,No,0
759,female,21,2015,4,4,No,0
3906,male,30,2015,4,4,No,0
2393,female,30,2015,4,4,Yes,1
1628,male,50,2015,4,4,No,0
3542,male,30,2015,4,4,No,0
4014,female,30,2015,4,4,No,0
3760,female,40,2015,4,4,No,0
4029,female,50,2015,4,4,No,0
2922,female,21,2015,4,4,No,0
327,female,30,2015,4,4,No,0
3917,female,99,2015,4,4,No,0
4025,male,30,2015,4,4,No,0
4025,male,30,2015,4,4,No,0
2287,male,99,2015,4,4,Yes,3
4,male,40,2015,4,4,Yes,1
2477,female,30,2015,4,4,Yes,2
2464,female,21,2015,4,4,No,0
3532,male,50,2015,4,4,Yes,2
3874,female,40,2015,4,4,Yes,2
3435,female,30,2015,4,4,No,0
2781,female,99,2015,4,4,No,0
3757,female,30,2015,4,4,Yes,3
3659,female,30,2015,4,4,Yes,3
3709,male,70,2015,4,4,Yes,2
1296,male,30,2015,4,4,No,0
3603,female,30,2015,4,4,Yes,1
2363,female,21,2015,4,4,No,0
1872,female,30,2015,4,4,No,0
1725,female,70,2015,4,4,No,0
3525,female,40,2015,4,4,No,0
2055,female,30,2015,4,4,No,0
1548,male,70,2015,4,4,No,0
3964,female,30,2015,4,4,No,0
4115,female,40,2015,4,4,No,0
4106,female,30,2015,4,4,No,0
2793,male,50,2015,4,4,Yes,1
4129,female,30,2015,4,4,No,0
4165,female,40,2015,4,4,No,0
2537,male,50,2015,4,4,No,0
4157,male,70,2015,4,4,No,0
3409,female,70,2015,4,4,No,0
4141,female,30,2015,4,4,Yes,1
3450,female,50,2015,4,4,Yes,1
4098,female,30,2015,4,4,Yes,3
4152,female,40,2015,4,4,No,0
720,female,30,2015,4,4,Yes,3
4174,male,50,2015,4,4,No,0
2499,female,30,2015,4,4,No,0
2490,female,70,2015,4,4,No,0
4205,female,30,2015,4,4,No,0
4188,female,30,2015,4,4,No,0
4238,female,30,2015,4,4,No,0
4185,female,30,2015,4,4,Yes,2
4120,female,30,2015,4,4,No,0
4210,female,40,2015,4,4,No,0
1991,male,30,2015,4,4,No,0
617,male,40,2015,4,4,No,0
4263,male,30,2015,4,4,No,0
786,male,70,2015,4,4,Yes,1
3851,male,99,2015,4,4,No,0
3984,female,40,2015,4,4,No,0
4229,female,21,2015,4,4,No,0
4241,female,21,2015,4,4,No,0
2423,female,21,2015,4,4,Yes,4
4287,female,50,2015,4,4,No,0
2436,female,30,2015,4,4,No,0
3949,male,30,2015,4,4,No,0
3974,female,30,2015,4,4,No,0
3944,female,30,2015,4,4,No,0
4258,female,30,2015,4,4,Yes,4
2696,female,30,2015,4,4,No,0
1840,female,99,2015,4,4,No,0
4262,male,50,2015,4,4,No,0
4313,female,30,2015,4,4,No,0
2118,female,60,2015,4,4,No,0
